"season","batsman","phase","runs","balls_faced","dot_balls","strike_rate","norm_runs","norm_strike_rate","norm_dot_balls","clutch_score"
2019,"P Simran Singh","Death",15,12,5,125,0.0427350427350427,0.3125,0.043859649122807,0.1959
2019,"P Simran Singh","Middle",1,6,5,16.67,0.00284900284900285,0.041675,0.043859649122807,0.0215
2019,"PA Patel","Death",22,17,5,129.41,0.0626780626780627,0.323525,0.043859649122807,0.2085
2019,"PA Patel","Middle",86,70,19,122.86,0.245014245014245,0.30715,0.166666666666667,0.2411
2019,"PA Patel","Powerplay",265,186,66,142.47,0.754985754985755,0.356175,0.578947368421053,0.3823
2019,"PP Chawla","Death",34,27,11,125.93,0.0968660968660969,0.314825,0.0964912280701754,0.2083
2019,"PP Chawla","Middle",8,11,8,72.73,0.0227920227920228,0.181825,0.0701754385964912,0.1089
2019,"PP Shaw","Death",30,20,6,150,0.0854700854700855,0.375,0.0526315789473684,0.2454
2019,"PP Shaw","Middle",102,73,14,139.73,0.290598290598291,0.349325,0.12280701754386,0.2845
2019,"PP Shaw","Powerplay",221,177,81,124.86,0.62962962962963,0.31215,0.710526315789474,0.3051
2019,"Q de Kock","Death",45,28,3,160.71,0.128205128205128,0.401775,0.0263157894736842,0.2769
2019,"Q de Kock","Middle",165,136,40,121.32,0.47008547008547,0.3033,0.350877192982456,0.2879
2019,"Q de Kock","Powerplay",319,240,100,132.92,0.908831908831909,0.3323,0.87719298245614,0.3843
2019,"R Ashwin","Death",36,22,6,163.64,0.102564102564103,0.4091,0.0526315789473684,0.271
2019,"R Ashwin","Middle",6,6,3,100,0.0170940170940171,0.25,0.0263157894736842,0.1525
2019,"R Parag","Death",70,43,10,162.79,0.199430199430199,0.406975,0.087719298245614,0.2952
2019,"R Parag","Middle",90,86,33,104.65,0.256410256410256,0.261625,0.289473684210526,0.205
2019,"R Parag","Powerplay",0,4,4,0,0,0,0.0350877192982456,-0.0035
2019,"R Tewatia","Death",21,15,3,140,0.0598290598290598,0.35,0.0263157894736842,0.2253
2019,"R Tewatia","Middle",5,7,4,71.43,0.0142450142450142,0.178575,0.0350877192982456,0.1079
2019,"RA Jadeja","Death",97,80,26,121.25,0.276353276353276,0.303125,0.228070175438596,0.242
2019,"RA Jadeja","Middle",9,14,5,64.29,0.0256410256410256,0.160725,0.043859649122807,0.0997
2019,"RA Tripathi","Death",30,33,13,90.91,0.0854700854700855,0.227275,0.114035087719298,0.1506
2019,"RA Tripathi","Middle",73,59,14,123.73,0.207977207977208,0.309325,0.12280701754386,0.2357
2019,"RA Tripathi","Powerplay",38,30,10,126.67,0.108262108262108,0.316675,0.087719298245614,0.2137
2019,"RD Chahar","Death",12,11,6,109.09,0.0341880341880342,0.272725,0.0526315789473684,0.1686
2019,"RG Sharma","Death",20,9,3,222.22,0.056980056980057,0.55555,0.0263157894736842,0.3478
2019,"RG Sharma","Middle",114,97,34,117.53,0.324786324786325,0.293825,0.298245614035088,0.2439
2019,"RG Sharma","Powerplay",271,213,90,127.23,0.772079772079772,0.318075,0.789473684210526,0.3435
2019,"RK Bhui","Death",0,1,1,0,0,0,0.0087719298245614,-9e-04
2019,"RK Bhui","Middle",7,12,6,58.33,0.0199430199430199,0.145825,0.0526315789473684,0.0882
2019,"RK Singh","Death",15,12,3,125,0.0427350427350427,0.3125,0.0263157894736842,0.1977
2019,"RK Singh","Middle",22,22,9,100,0.0626780626780627,0.25,0.0789473684210526,0.1609
2019,"RR Pant","Death",215,94,18,228.72,0.612535612535613,0.5718,0.157894736842105,0.5111
2019,"RR Pant","Middle",268,200,51,134,0.763532763532764,0.335,0.447368421052632,0.3853
2019,"RR Pant","Powerplay",11,17,11,64.71,0.0313390313390313,0.161775,0.0964912280701754,0.0968
2019,"RV Uthappa","Death",34,34,9,100,0.0968660968660969,0.25,0.0789473684210526,0.1712
2019,"RV Uthappa","Middle",162,152,62,106.58,0.461538461538462,0.26645,0.543859649122807,0.2439
2019,"RV Uthappa","Powerplay",88,70,32,125.71,0.250712250712251,0.314275,0.280701754385965,0.2357
2019,"Rashid Khan","Death",34,26,8,130.77,0.0968660968660969,0.326925,0.0701754385964912,0.2182
2019,"Rasikh Salam","Death",5,4,1,125,0.0142450142450142,0.3125,0.0087719298245614,0.1909
2019,"S Dhawan","Death",18,16,3,112.5,0.0512820512820513,0.28125,0.0263157894736842,0.1815
2019,"S Dhawan","Middle",165,138,34,119.57,0.47008547008547,0.298925,0.298245614035088,0.2906
2019,"S Dhawan","Powerplay",338,237,89,142.62,0.962962962962963,0.35655,0.780701754385965,0.4247
2019,"S Dube","Death",9,5,1,180,0.0256410256410256,0.45,0.0087719298245614,0.2768
2019,"S Dube","Middle",31,28,11,110.71,0.0883190883190883,0.276775,0.0964912280701754,0.1829
2019,"S Gopal","Death",33,20,6,165,0.094017094017094,0.4125,0.0526315789473684,0.2704
2019,"S Gopal","Middle",30,22,5,136.36,0.0854700854700855,0.3409,0.043859649122807,0.2258
2019,"S Gopal","Powerplay",0,4,4,0,0,0,0.0350877192982456,-0.0035
2019,"S Kaul","Death",0,1,1,0,0,0,0.0087719298245614,-9e-04
2019,"S Lamichhane","Death",0,1,1,0,0,0,0.0087719298245614,-9e-04
2019,"SA Yadav","Death",42,30,11,140,0.11965811965812,0.35,0.0964912280701754,0.2362
2019,"SA Yadav","Middle",279,220,57,126.82,0.794871794871795,0.31705,0.5,0.3787
2019,"SA Yadav","Powerplay",103,77,33,133.77,0.293447293447293,0.334425,0.289473684210526,0.2597
2019,"SD Lad","Powerplay",15,13,8,115.38,0.0427350427350427,0.28845,0.0701754385964912,0.1789
2019,"SE Rutherford","Death",63,35,13,180,0.179487179487179,0.45,0.114035087719298,0.3124
2019,"SE Rutherford","Middle",10,20,10,50,0.0284900284900285,0.125,0.087719298245614,0.0748
2019,"SK Raina","Death",15,16,5,93.75,0.0427350427350427,0.234375,0.043859649122807,0.1491
2019,"SK Raina","Middle",234,196,56,119.39,0.666666666666667,0.298475,0.491228070175439,0.33
2019,"SK Raina","Powerplay",134,109,54,122.94,0.381766381766382,0.30735,0.473684210526316,0.2516
2019,"SM Curran","Death",71,34,9,208.82,0.202279202279202,0.52205,0.0789473684210526,0.366
2019,"SM Curran","Middle",4,11,7,36.36,0.0113960113960114,0.0909,0.0614035087719298,0.0518
2019,"SM Curran","Powerplay",20,10,5,200,0.056980056980057,0.5,0.043859649122807,0.3127
2019,"SN Khan","Death",36,26,6,138.46,0.102564102564103,0.34615,0.0526315789473684,0.2332
2019,"SN Khan","Middle",108,91,30,118.68,0.307692307692308,0.2967,0.263157894736842,0.244
2019,"SN Khan","Powerplay",36,28,10,128.57,0.102564102564103,0.321425,0.087719298245614,0.2149
2019,"SN Thakur","Death",14,7,2,200,0.0398860398860399,0.5,0.0175438596491228,0.3102
2019,"SO Hetmyer","Death",12,10,3,120,0.0341880341880342,0.3,0.0263157894736842,0.1876
2019,"SO Hetmyer","Middle",48,38,16,126.32,0.136752136752137,0.3158,0.140350877192982,0.2165
2019,"SO Hetmyer","Powerplay",30,28,12,107.14,0.0854700854700855,0.26785,0.105263157894737,0.1758
2019,"SP Narine","Middle",24,18,10,133.33,0.0683760683760684,0.333325,0.087719298245614,0.2117
2019,"SP Narine","Powerplay",119,72,31,165.28,0.339031339031339,0.4132,0.271929824561404,0.3224
2019,"SPD Smith","Death",76,66,22,115.15,0.216524216524217,0.287875,0.192982456140351,0.2184
2019,"SPD Smith","Middle",195,173,47,112.72,0.555555555555556,0.2818,0.412280701754386,0.2945
2019,"SPD Smith","Powerplay",48,44,17,109.09,0.136752136752137,0.272725,0.149122807017544,0.1897
2019,"SR Watson","Death",58,24,4,241.67,0.165242165242165,0.604175,0.0350877192982456,0.4086
2019,"SR Watson","Middle",151,97,29,155.67,0.43019943019943,0.389175,0.254385964912281,0.3371
2019,"SR Watson","Powerplay",189,200,114,94.5,0.538461538461538,0.23625,1,0.2033
2019,"SS Iyer","Death",31,34,12,91.18,0.0883190883190883,0.22795,0.105263157894737,0.1527
2019,"SS Iyer","Middle",269,238,71,113.03,0.766381766381766,0.282575,0.62280701754386,0.3372
2019,"SS Iyer","Powerplay",167,127,48,131.5,0.475783475783476,0.32875,0.421052631578947,0.2979
2019,"STR Binny","Death",59,29,6,203.45,0.168091168091168,0.508625,0.0526315789473684,0.3503
2019,"STR Binny","Middle",11,13,8,84.62,0.0313390313390313,0.21155,0.0701754385964912,0.1293
2019,"SV Samson","Death",83,40,2,207.5,0.236467236467236,0.51875,0.0175438596491228,0.3804
2019,"SV Samson","Middle",152,119,29,127.73,0.433048433048433,0.319325,0.254385964912281,0.2961
2019,"SV Samson","Powerplay",107,79,30,135.44,0.304843304843305,0.3386,0.263157894736842,0.2683
2019,"SW Billings","Middle",0,5,4,0,0,0,0.0350877192982456,-0.0035
2019,"Sandeep Sharma","Death",6,4,0,150,0.0170940170940171,0.375,0,0.2301
2019,"Shakib Al Hasan","Death",9,11,2,81.82,0.0256410256410256,0.20455,0.0175438596491228,0.1287
2019,"Shubman Gill","Death",47,42,13,111.9,0.133903133903134,0.27975,0.114035087719298,0.1966
2019,"Shubman Gill","Middle",149,108,23,137.96,0.424501424501425,0.3449,0.201754385964912,0.3141
2019,"Shubman Gill","Powerplay",100,92,38,108.7,0.284900284900285,0.27175,0.333333333333333,0.2152
2019,"TA Boult","Death",7,4,2,175,0.0199430199430199,0.4375,0.0175438596491228,0.2667
2019,"TG Southee","Death",9,9,2,100,0.0256410256410256,0.25,0.0175438596491228,0.1559
2019,"UT Yadav","Death",25,23,11,108.7,0.0712250712250712,0.27175,0.0964912280701754,0.1748
2019,"UT Yadav","Middle",0,3,3,0,0,0,0.0263157894736842,-0.0026
2019,"V Kohli","Death",77,33,6,233.33,0.219373219373219,0.583325,0.0526315789473684,0.4105
2019,"V Kohli","Middle",148,125,23,118.4,0.421652421652422,0.296,0.201754385964912,0.2839
2019,"V Kohli","Powerplay",239,174,60,137.36,0.680911680911681,0.3434,0.526315789473684,0.3577
2019,"V Shankar","Death",86,53,11,162.26,0.245014245014245,0.40565,0.0964912280701754,0.3072
2019,"V Shankar","Middle",144,123,36,117.07,0.41025641025641,0.292675,0.315789473684211,0.2671
2019,"V Shankar","Powerplay",14,20,12,70,0.0398860398860399,0.175,0.105263157894737,0.1064
2019,"VR Aaron","Death",3,7,4,42.86,0.00854700854700855,0.10715,0.0350877192982456,0.0633
2019,"WP Saha","Death",5,5,1,100,0.0142450142450142,0.25,0.0087719298245614,0.1534
2019,"WP Saha","Middle",0,1,1,0,0,0,0.0087719298245614,-9e-04
2019,"WP Saha","Powerplay",81,49,11,165.31,0.230769230769231,0.413275,0.0964912280701754,0.3075
2019,"Washington Sundar","Death",1,4,2,25,0.00284900284900285,0.0625,0.0175438596491228,0.0366
2019,"Y Prithvi Raj","Death",0,1,1,0,0,0,0.0087719298245614,-9e-04
2019,"YK Pathan","Death",38,39,12,97.44,0.108262108262108,0.2436,0.105263157894737,0.1681
2019,"YK Pathan","Middle",2,8,5,25,0.0056980056980057,0.0625,0.043859649122807,0.0348
2019,"YS Chahal","Death",2,4,2,50,0.0056980056980057,0.125,0.0175438596491228,0.075
2019,"YS Chahal","Middle",4,12,10,33.33,0.0113960113960114,0.083325,0.087719298245614,0.0446
2019,"Yuvraj Singh","Death",20,13,3,153.85,0.056980056980057,0.384625,0.0263157894736842,0.2452
2019,"Yuvraj Singh","Middle",78,70,26,111.43,0.222222222222222,0.278575,0.228070175438596,0.211
2020,"A Nortje","Death",7,6,3,116.67,0.0224358974358974,0.512474743037863,0.0297029702970297,0.3112
2020,"AB de Villiers","Death",258,117,20,220.51,0.826923076923077,0.968593516647632,0.198019801980198,0.8094
2020,"AB de Villiers","Middle",159,141,39,112.77,0.509615384615385,0.495343933936572,0.386138613861386,0.4115
2020,"AB de Villiers","Powerplay",43,38,17,113.16,0.137820512820513,0.497057014846701,0.168316831683168,0.3227
2020,"AD Russell","Death",17,9,5,188.89,0.0544871794871795,0.829702187472547,0.0495049504950495,0.5092
2020,"AD Russell","Middle",100,73,30,136.99,0.320512820512821,0.601730650970746,0.297029702970297,0.4275
2020,"AJ Finch","Middle",79,72,26,109.72,0.253205128205128,0.481946762716331,0.257425742574257,0.3394
2020,"AJ Finch","Powerplay",189,182,78,103.85,0.605769230769231,0.456162698761311,0.772277227722772,0.3782
2020,"AJ Tye","Middle",6,7,5,85.71,0.0192307692307692,0.376482473864535,0.0495049504950495,0.2267
2020,"AM Rahane","Death",10,9,1,111.11,0.032051282051282,0.488052358780638,0.0099009900990099,0.3015
2020,"AM Rahane","Middle",33,25,5,132,0.105769230769231,0.579812000351401,0.0495049504950495,0.3747
2020,"AM Rahane","Powerplay",70,79,37,88.61,0.224358974358974,0.389220767811649,0.366336633663366,0.2642
2020,"AR Patel","Death",74,55,16,134.55,0.237179487179487,0.591012913994553,0.158415841584158,0.4099
2020,"AR Patel","Middle",43,35,12,122.86,0.137820512820513,0.539664411842221,0.118811881188119,0.3533
2020,"AS Rajpoot","Death",9,10,6,90,0.0288461538461538,0.395326363875955,0.0594059405940594,0.2399
2020,"AT Carey","Death",32,29,6,110.34,0.102564102564103,0.484670122111921,0.0594059405940594,0.3156
2020,"AT Rayudu","Death",51,35,6,145.71,0.163461538461538,0.640033383115172,0.0594059405940594,0.4271
2020,"AT Rayudu","Middle",250,202,55,123.76,0.801282051282051,0.54361767548098,0.544554455445545,0.5121
2020,"AT Rayudu","Powerplay",58,52,27,111.54,0.185897435897436,0.489941140296934,0.267326732673267,0.323
2020,"Abdul Samad","Death",86,54,16,159.26,0.275641025641026,0.699551963454274,0.158415841584158,0.4866
2020,"Abdul Samad","Middle",25,12,1,208.33,0.0801282051282051,0.915092682069753,0.0099009900990099,0.5721
2020,"Abdul Samad","Powerplay",2,2,1,100,0.00641025641025641,0.439251515417728,0.0099009900990099,0.2645
2020,"Abhishek Sharma","Death",36,31,8,116.13,0.115384615384615,0.510102784854608,0.0792079207920792,0.3328
2020,"Abhishek Sharma","Middle",35,28,11,125,0.112179487179487,0.54906439427216,0.108910891089109,0.3522
2020,"Arshdeep Singh","Death",0,3,3,0,0,0,0.0297029702970297,-0.003
2020,"B Kumar","Death",0,2,2,0,0,0,0.0198019801980198,-0.002
2020,"BA Stokes","Death",36,16,2,225,0.115384615384615,0.988315909689888,0.0198019801980198,0.6256
2020,"BA Stokes","Middle",72,63,17,114.29,0.230769230769231,0.502020556970922,0.168316831683168,0.3536
2020,"BA Stokes","Powerplay",177,128,55,138.28,0.567307692307692,0.607396995519635,0.544554455445545,0.4802
2020,"CH Gayle","Death",71,47,13,151.06,0.227564102564103,0.66353333919002,0.128712871287129,0.4535
2020,"CH Gayle","Middle",145,127,48,114.17,0.46474358974359,0.50149345515242,0.475247524752475,0.3928
2020,"CH Gayle","Powerplay",79,51,23,154.9,0.253205128205128,0.680400597382061,0.227722772277228,0.4614
2020,"CH Morris","Death",34,21,9,161.9,0.108974358974359,0.711148203461302,0.0891089108910891,0.4505
2020,"CJ Jordan","Death",29,29,9,100,0.092948717948718,0.439251515417728,0.0891089108910891,0.2825
2020,"CJ Jordan","Middle",0,4,4,0,0,0,0.0396039603960396,-0.004
2020,"CV Varun","Death",10,16,5,62.5,0.032051282051282,0.27453219713608,0.0495049504950495,0.1694
2020,"D Padikkal","Death",11,11,5,100,0.0352564102564103,0.439251515417728,0.0495049504950495,0.2692
2020,"D Padikkal","Middle",191,168,41,113.69,0.612179487179487,0.499385047878415,0.405940594059406,0.4427
2020,"D Padikkal","Powerplay",271,219,79,123.74,0.868589743589744,0.543529825177897,0.782178217821782,0.5085
2020,"DA Warner","Death",42,25,6,168,0.134615384615385,0.737942545901783,0.0594059405940594,0.4772
2020,"DA Warner","Middle",233,171,34,136.26,0.746794871794872,0.598524114908196,0.336633663366337,0.5495
2020,"DA Warner","Powerplay",273,227,91,120.26,0.875,0.52824387244136,0.900990099009901,0.4893
2020,"DJ Bravo","Death",7,6,2,116.67,0.0224358974358974,0.512474743037863,0.0198019801980198,0.3122
2020,"DJ Hooda","Death",80,47,8,170.21,0.256410256410256,0.747650004392515,0.0792079207920792,0.5176
2020,"DJ Hooda","Middle",21,26,10,80.77,0.0673076923076923,0.354783449002899,0.099009900990099,0.2232
2020,"DJ Hooda","Powerplay",1,1,0,100,0.00320512820512821,0.439251515417728,0,0.2645
2020,"DL Chahar","Death",7,7,2,100,0.0224358974358974,0.439251515417728,0.0198019801980198,0.2683
2020,"DL Chahar","Middle",0,5,4,0,0,0,0.0396039603960396,-0.004
2020,"DR Sams","Death",0,2,2,0,0,0,0.0198019801980198,-0.002
2020,"DS Kulkarni","Death",3,2,0,150,0.00961538461538462,0.658877273126592,0,0.3982
2020,"DW Steyn","Death",1,2,1,50,0.00320512820512821,0.219625757708864,0.0099009900990099,0.1317
2020,"EJG Morgan","Death",199,102,19,195.1,0.637820512820513,0.856979706579988,0.188118811881188,0.6867
2020,"EJG Morgan","Middle",193,180,70,107.22,0.618589743589744,0.470965474830888,0.693069306930693,0.3988
2020,"EJG Morgan","Powerplay",27,32,21,84.38,0.0865384615384615,0.370640428709479,0.207920792079208,0.2276
2020,"F du Plessis","Death",90,41,6,219.51,0.288461538461538,0.964201001493455,0.0594059405940594,0.6591
2020,"F du Plessis","Middle",170,142,30,119.72,0.544871794871795,0.525871914258104,0.297029702970297,0.4493
2020,"F du Plessis","Powerplay",189,146,59,129.45,0.605769230769231,0.568611086708249,0.584158415841584,0.4645
2020,"GJ Maxwell","Death",47,33,10,142.42,0.150641025641026,0.625582008257928,0.099009900990099,0.4106
2020,"GJ Maxwell","Middle",59,77,26,76.62,0.189102564102564,0.336554511113063,0.257425742574257,0.2329
2020,"GJ Maxwell","Powerplay",2,2,0,100,0.00641025641025641,0.439251515417728,0,0.2655
2020,"Gurkeerat Singh","Death",42,42,13,100,0.134615384615385,0.439251515417728,0.128712871287129,0.2911
2020,"Gurkeerat Singh","Middle",29,41,24,70.73,0.092948717948718,0.310682596854959,0.237623762376238,0.1905
2020,"HH Pandya","Death",219,115,30,190.43,0.701923076923077,0.83646666080998,0.297029702970297,0.6828
2020,"HH Pandya","Middle",62,48,18,129.17,0.198717948717949,0.567381182465079,0.178217821782178,0.3822
2020,"HH Pandya","Powerplay",2,4,0,50,0.00641025641025641,0.219625757708864,0,0.1337
2020,"HV Patel","Death",11,10,3,110,0.0352564102564103,0.483176666959501,0.0297029702970297,0.2975
2020,"HV Patel","Middle",10,15,9,66.67,0.032051282051282,0.292848985328999,0.0891089108910891,0.1764
2020,"I Udana","Death",15,11,4,136.36,0.0480769230769231,0.598963366423614,0.0396039603960396,0.3698
2020,"Imran Tahir","Death",13,10,3,130,0.0416666666666667,0.571026970043047,0.0297029702970297,0.3521
2020,"Ishan Kishan","Death",107,47,7,227.66,0.342948717948718,1,0.0693069306930693,0.696
2020,"Ishan Kishan","Middle",273,198,48,137.88,0.875,0.605639989457964,0.475247524752475,0.5784
2020,"Ishan Kishan","Powerplay",136,116,55,117.24,0.435897435897436,0.514978476675744,0.544554455445545,0.3853
2020,"JC Archer","Death",100,56,15,178.57,0.320512820512821,0.784371431081437,0.148514851485149,0.5519
2020,"JC Archer","Middle",13,10,4,130,0.0416666666666667,0.571026970043047,0.0396039603960396,0.3512
2020,"JC Buttler","Death",31,20,7,155,0.0993589743589744,0.680839848897479,0.0693069306930693,0.4314
2020,"JC Buttler","Middle",174,121,39,143.8,0.557692307692308,0.631643679170693,0.386138613861386,0.5077
2020,"JC Buttler","Powerplay",123,92,35,133.7,0.394230769230769,0.587279276113503,0.346534653465347,0.436
2020,"JD Unadkat","Death",8,12,5,66.67,0.0256410256410256,0.292848985328999,0.0495049504950495,0.1785
2020,"JD Unadkat","Middle",1,1,0,100,0.00320512820512821,0.439251515417728,0,0.2645
2020,"JDS Neesham","Death",13,13,5,100,0.0416666666666667,0.439251515417728,0.0495049504950495,0.2711
2020,"JDS Neesham","Middle",6,5,1,120,0.0192307692307692,0.527101818501274,0.0099009900990099,0.321
2020,"JJ Bumrah","Death",5,3,0,166.67,0.016025641025641,0.732100500746728,0,0.4441
2020,"JL Pattinson","Death",15,13,4,115.38,0.0480769230769231,0.506808398488975,0.0396039603960396,0.3145
2020,"JM Bairstow","Death",7,13,8,53.85,0.0224358974358974,0.236536941052447,0.0792079207920792,0.1407
2020,"JM Bairstow","Middle",167,120,31,139.17,0.53525641025641,0.611306334006852,0.306930693069307,0.4967
2020,"JM Bairstow","Powerplay",171,151,71,113.25,0.548076923076923,0.497452341210577,0.702970297029703,0.3926
2020,"JO Holder","Death",24,21,6,114.29,0.0769230769230769,0.502020556970922,0.0594059405940594,0.3183
2020,"JO Holder","Middle",38,29,10,131.03,0.121794871794872,0.575551260651849,0.099009900990099,0.372
2020,"JO Holder","Powerplay",4,4,3,100,0.0128205128205128,0.439251515417728,0.0297029702970297,0.2644
2020,"JR Philippe","Death",1,2,1,50,0.00320512820512821,0.219625757708864,0.0099009900990099,0.1317
2020,"JR Philippe","Middle",26,21,5,123.81,0.0833333333333333,0.543837301238689,0.0495049504950495,0.3464
2020,"JR Philippe","Powerplay",51,57,28,89.47,0.163461538461538,0.392998330844241,0.277227722772277,0.2571
2020,"K Gowtham","Death",22,14,5,157.14,0.0705128205128205,0.690239831327418,0.0495049504950495,0.4303
2020,"K Gowtham","Middle",20,13,3,153.85,0.0641025641025641,0.675788456470175,0.0297029702970297,0.4217
2020,"K Rabada","Death",53,47,18,112.77,0.169871794871795,0.495343933936572,0.178217821782178,0.3303
2020,"K Rabada","Middle",3,5,2,60,0.00961538461538462,0.263550909250637,0.0198019801980198,0.159
2020,"KA Pollard","Death",233,110,23,211.82,0.746794871794872,0.930422559957832,0.227722772277228,0.7595
2020,"KA Pollard","Middle",35,37,14,94.59,0.112179487179487,0.415488008433629,0.138613861386139,0.2691
2020,"KA Pollard","Powerplay",13,10,3,130,0.0416666666666667,0.571026970043047,0.0297029702970297,0.3521
2020,"KD Karthik","Death",106,56,11,189.29,0.33974358974359,0.831459193534218,0.108910891089109,0.5899
2020,"KD Karthik","Middle",51,56,24,91.07,0.163461538461538,0.400026355090925,0.237623762376238,0.2653
2020,"KD Karthik","Powerplay",12,25,16,48,0.0384615384615385,0.21084072740051,0.158415841584158,0.1222
2020,"KH Pandya","Death",45,24,5,187.5,0.144230769230769,0.82359659140824,0.0495049504950495,0.5325
2020,"KH Pandya","Middle",63,67,28,94.03,0.201923076923077,0.41302819994729,0.277227722772277,0.2807
2020,"KH Pandya","Powerplay",1,1,0,100,0.00320512820512821,0.439251515417728,0,0.2645
2020,"KK Ahmed","Death",0,2,2,0,0,0,0.0198019801980198,-0.002
2020,"KK Nair","Death",15,8,0,187.5,0.0480769230769231,0.82359659140824,0,0.5086
2020,"KK Nair","Powerplay",1,6,5,16.67,0.00320512820512821,0.0732232276201353,0.0495049504950495,0.0399
2020,"KL Nagarkoti","Death",16,19,6,84.21,0.0512820512820513,0.369893701133269,0.0594059405940594,0.2314
2020,"KL Nagarkoti","Middle",6,13,8,46.15,0.0192307692307692,0.202714574365282,0.0792079207920792,0.1195
2020,"KL Rahul","Death",109,64,14,170.31,0.349358974358974,0.748089255907933,0.138613861386139,0.5398
2020,"KL Rahul","Middle",257,215,56,119.53,0.823717948717949,0.525037336378811,0.554455445544555,0.5067
2020,"KL Rahul","Powerplay",310,252,101,123.02,0.993589743589744,0.540367214266889,1,0.5223
2020,"KM Jadhav","Death",12,21,12,57.14,0.0384615384615385,0.25098831590969,0.118811881188119,0.1503
2020,"KM Jadhav","Middle",49,45,14,108.89,0.157051282051282,0.478300975138364,0.138613861386139,0.3202
2020,"KM Jadhav","Powerplay",1,2,1,50,0.00320512820512821,0.219625757708864,0.0099009900990099,0.1317
2020,"KS Williamson","Death",127,74,10,171.62,0.407051282051282,0.753843450759905,0.099009900990099,0.5645
2020,"KS Williamson","Middle",147,133,41,110.53,0.471153846153846,0.485504699991215,0.405940594059406,0.3921
2020,"KS Williamson","Powerplay",43,34,13,126.47,0.137820512820513,0.555521391548801,0.128712871287129,0.3618
2020,"Kartik Tyagi","Death",4,6,2,66.67,0.0128205128205128,0.292848985328999,0.0198019801980198,0.1776
2020,"Kuldeep Yadav","Death",10,14,7,71.43,0.032051282051282,0.313757357462883,0.0693069306930693,0.1909
2020,"Kuldeep Yadav","Middle",3,7,4,42.86,0.00961538461538462,0.188263199508038,0.0396039603960396,0.1119
2020,"LH Ferguson","Death",43,29,6,148.28,0.137820512820513,0.651322147061407,0.0594059405940594,0.4262
2020,"M Ashwin","Death",4,4,1,100,0.0128205128205128,0.439251515417728,0.0099009900990099,0.2664
2020,"M Prasidh Krishna","Death",2,4,2,50,0.00641025641025641,0.219625757708864,0.0198019801980198,0.1317
2020,"M Vijay","Middle",2,4,2,50,0.00641025641025641,0.219625757708864,0.0198019801980198,0.1317
2020,"M Vijay","Powerplay",30,40,21,75,0.0961538461538462,0.329438636563296,0.207920792079208,0.2057
2020,"MA Agarwal","Death",60,28,6,214.29,0.192307692307692,0.94127207238865,0.0594059405940594,0.6165
2020,"MA Agarwal","Middle",157,95,16,165.26,0.503205128205128,0.725907054379338,0.158415841584158,0.5707
2020,"MA Agarwal","Powerplay",215,162,54,132.72,0.689102564102564,0.582974611262409,0.534653465346535,0.5031
2020,"MK Lomror","Death",10,6,1,166.67,0.032051282051282,0.732100500746728,0.0099009900990099,0.4479
2020,"MK Lomror","Middle",38,34,9,111.76,0.121794871794872,0.490907493630853,0.0891089108910891,0.3222
2020,"MK Lomror","Powerplay",11,14,7,78.57,0.0352564102564103,0.345119915663709,0.0693069306930693,0.2107
2020,"MK Pandey","Death",79,58,19,136.21,0.253205128205128,0.598304489150488,0.188118811881188,0.4161
2020,"MK Pandey","Middle",165,170,55,97.06,0.528846153846154,0.426337520864447,0.544554455445545,0.36
2020,"MK Pandey","Powerplay",181,122,49,148.36,0.580128205128205,0.651673548273742,0.485148514851485,0.5165
2020,"MM Ali","Death",1,2,1,50,0.00320512820512821,0.219625757708864,0.0099009900990099,0.1317
2020,"MM Ali","Middle",11,14,5,78.57,0.0352564102564103,0.345119915663709,0.0495049504950495,0.2127
2020,"MP Stoinis","Death",132,85,16,155.29,0.423076923076923,0.68211367829219,0.158415841584158,0.5203
2020,"MP Stoinis","Middle",164,117,28,140.17,0.525641025641026,0.61569884916103,0.277227722772277,0.4994
2020,"MP Stoinis","Powerplay",56,48,22,116.67,0.179487179487179,0.512474743037863,0.217821782178218,0.3395
2020,"MR Marsh","Death",0,1,1,0,0,0,0.0099009900990099,-0.001
2020,"MS Dhoni","Death",128,91,29,140.66,0.41025641025641,0.617851181586576,0.287128712871287,0.4651
2020,"MS Dhoni","Middle",62,70,31,88.57,0.198717948717949,0.389045067205482,0.306930693069307,0.2623
2020,"MS Dhoni","Powerplay",10,14,8,71.43,0.032051282051282,0.313757357462883,0.0792079207920792,0.1899
2020,"Mandeep Singh","Death",23,15,6,153.33,0.0737179487179487,0.673504348590003,0.0594059405940594,0.4203
2020,"Mandeep Singh","Middle",73,61,16,119.67,0.233974358974359,0.525652288500395,0.158415841584158,0.3697
2020,"Mandeep Singh","Powerplay",34,35,19,97.14,0.108974358974359,0.426688922076781,0.188118811881188,0.2699
2020,"Mohammad Nabi","Death",11,8,2,137.5,0.0352564102564103,0.603970833699376,0.0198019801980198,0.371
2020,"Mohammed Shami","Death",2,2,0,100,0.00641025641025641,0.439251515417728,0,0.2655
2020,"Mohammed Shami","Middle",0,1,1,0,0,0,0.0099009900990099,-0.001
2020,"Mohammed Siraj","Death",17,14,4,121.43,0.0544871794871795,0.533383115171747,0.0396039603960396,0.3324
2020,"Mujeeb Ur Rahman","Middle",1,3,2,33.33,0.00320512820512821,0.146402530088729,0.0198019801980198,0.0868
