"season","bowler","phase","runs_conceded","balls_bowled","wickets","dot_balls","economy","norm_wickets","norm_dot_balls","norm_economy","clutch_score"
2020,"Rashid Khan","Powerplay",3,4,0,2,4.5,0,0.0135135135135135,0.0625,-0.0022
2020,"Ravi Bishnoi","Death",50,54,5,26,5.56,0.25,0.175675675675676,0.106666666666667,0.192
2020,"Ravi Bishnoi","Middle",280,229,8,78,7.34,0.4,0.527027027027027,0.180833333333333,0.38
2020,"Ravi Bishnoi","Powerplay",51,35,1,15,8.74,0.05,0.101351351351351,0.239166666666667,0.0365
2020,"S Dube","Death",48,30,4,6,9.6,0.2,0.0405405405405405,0.275,0.1047
2020,"S Dube","Middle",27,25,1,7,6.48,0.05,0.0472972972972973,0.145,0.0297
2020,"S Gopal","Death",7,6,0,0,7,0,0,0.166666666666667,-0.0167
2020,"S Gopal","Middle",356,245,8,65,8.72,0.4,0.439189189189189,0.238333333333333,0.3479
2020,"S Gopal","Powerplay",66,54,2,19,7.33,0.1,0.128378378378378,0.180416666666667,0.0805
2020,"S Kaul","Death",21,6,1,1,21,0.05,0.00675675675675676,0.75,-0.043
2020,"S Kaul","Middle",15,7,0,2,12.86,0,0.0135135135135135,0.410833333333333,-0.037
2020,"S Kaul","Powerplay",28,13,1,3,12.92,0.05,0.0202702702702703,0.413333333333333,-0.0053
2020,"S Nadeem","Middle",142,111,5,20,7.68,0.25,0.135135135135135,0.195,0.171
2020,"S Nadeem","Powerplay",37,26,1,10,8.54,0.05,0.0675675675675676,0.230833333333333,0.0272
2020,"S Sandeep Warrier","Middle",10,8,0,2,7.5,0,0.0135135135135135,0.1875,-0.0147
2020,"S Sandeep Warrier","Powerplay",24,13,0,6,11.08,0,0.0405405405405405,0.336666666666667,-0.0215
2020,"SM Curran","Death",140,84,8,22,10,0.4,0.148648648648649,0.291666666666667,0.2554
2020,"SM Curran","Middle",41,30,2,6,8.2,0.1,0.0405405405405405,0.216666666666667,0.0505
2020,"SM Curran","Powerplay",167,151,4,59,6.64,0.2,0.398648648648649,0.151666666666667,0.2244
2020,"SN Thakur","Death",118,84,5,21,8.43,0.25,0.141891891891892,0.22625,0.1699
2020,"SN Thakur","Middle",98,75,4,29,7.84,0.2,0.195945945945946,0.201666666666667,0.1586
2020,"SN Thakur","Powerplay",63,44,1,15,8.59,0.05,0.101351351351351,0.232916666666667,0.0371
2020,"SP Narine","Death",76,48,3,19,9.5,0.15,0.128378378378378,0.270833333333333,0.1014
2020,"SP Narine","Middle",169,145,3,37,6.99,0.15,0.25,0.16625,0.1484
2020,"SP Narine","Powerplay",63,37,0,6,10.22,0,0.0405405405405405,0.300833333333333,-0.0179
2020,"SS Cottrell","Death",48,19,2,5,15.16,0.1,0.0337837837837838,0.506666666666667,0.0195
2020,"SS Cottrell","Middle",21,20,0,5,6.3,0,0.0337837837837838,0.1375,-0.0036
2020,"SS Cottrell","Powerplay",108,92,4,48,7.04,0.2,0.324324324324324,0.168333333333333,0.2005
2020,"Sandeep Sharma","Death",118,79,3,18,8.96,0.15,0.121621621621622,0.248333333333333,0.1017
2020,"Sandeep Sharma","Middle",37,32,2,7,6.94,0.1,0.0472972972972973,0.164166666666667,0.0578
2020,"Sandeep Sharma","Powerplay",219,206,9,94,6.38,0.45,0.635135135135135,0.140833333333333,0.4465
2020,"Shahbaz Ahmed","Death",6,7,1,1,5.14,0.05,0.00675675675675676,0.0891666666666667,0.0231
2020,"Shahbaz Ahmed","Middle",39,30,1,7,7.8,0.05,0.0472972972972973,0.2,0.0242
2020,"Shivam Mavi","Death",67,46,3,11,8.74,0.15,0.0743243243243243,0.239166666666667,0.0884
2020,"Shivam Mavi","Middle",47,36,2,15,7.83,0.1,0.101351351351351,0.20125,0.0703
2020,"Shivam Mavi","Powerplay",100,80,4,35,7.5,0.2,0.236486486486486,0.1875,0.1722
2020,"T Natarajan","Death",265,161,12,43,9.88,0.6,0.290540540540541,0.286666666666667,0.4185
2020,"T Natarajan","Middle",147,132,2,32,6.68,0.1,0.216216216216216,0.153333333333333,0.1095
2020,"T Natarajan","Powerplay",108,96,5,48,6.75,0.25,0.324324324324324,0.15625,0.2317
2020,"TA Boult","Death",191,113,8,28,10.14,0.4,0.189189189189189,0.2975,0.267
2020,"TA Boult","Middle",25,18,2,5,8.33,0.1,0.0337837837837838,0.222083333333333,0.0479
2020,"TA Boult","Powerplay",257,223,16,123,6.91,0.8,0.831081081081081,0.162916666666667,0.713
2020,"TK Curran","Death",127,64,2,8,11.91,0.1,0.0540540540540541,0.37125,0.0391
2020,"TK Curran","Middle",42,26,1,4,9.69,0.05,0.027027027027027,0.27875,0.0102
2020,"TK Curran","Powerplay",41,26,0,11,9.46,0,0.0743243243243243,0.269166666666667,-0.0046
2020,"TU Deshpande","Death",45,27,1,6,10,0.05,0.0405405405405405,0.291666666666667,0.013
2020,"TU Deshpande","Middle",86,45,1,5,11.47,0.05,0.0337837837837838,0.352916666666667,0.0048
2020,"TU Deshpande","Powerplay",62,38,1,17,9.79,0.05,0.114864864864865,0.282916666666667,0.0362
2020,"UT Yadav","Middle",47,20,0,2,14.1,0,0.0135135135135135,0.4625,-0.0422
2020,"UT Yadav","Powerplay",39,26,1,11,9,0.05,0.0743243243243243,0.25,0.0273
2020,"V Shankar","Death",8,6,1,2,8,0.05,0.0135135135135135,0.208333333333333,0.0132
2020,"V Shankar","Middle",60,67,3,26,5.37,0.15,0.175675675675676,0.09875,0.1328
2020,"V Shankar","Powerplay",14,11,0,3,7.64,0,0.0202702702702703,0.193333333333333,-0.0133
2020,"VR Aaron","Death",14,7,0,3,12,0,0.0202702702702703,0.375,-0.0314
2020,"VR Aaron","Powerplay",82,47,0,16,10.47,0,0.108108108108108,0.31125,0.0013
2020,"Washington Sundar","Death",25,18,2,7,8.33,0.1,0.0472972972972973,0.222083333333333,0.052
2020,"Washington Sundar","Middle",147,157,3,48,5.62,0.15,0.324324324324324,0.109166666666667,0.1764
2020,"Washington Sundar","Powerplay",128,127,4,57,6.05,0.2,0.385135135135135,0.127083333333333,0.2228
2020,"YS Chahal","Death",108,68,5,17,9.53,0.25,0.114864864864865,0.272083333333333,0.1573
2020,"YS Chahal","Middle",265,256,16,88,6.21,0.8,0.594594594594595,0.13375,0.645
2020,"YS Chahal","Powerplay",41,24,1,7,10.25,0.05,0.0472972972972973,0.302083333333333,0.014
2021,"A Mishra","Death",16,12,1,2,8,0.0416666666666667,0.0186915887850467,0.238095238095238,0.0068
2021,"A Mishra","Middle",83,66,5,21,7.55,0.208333333333333,0.196261682242991,0.216666666666667,0.1622
2021,"A Mishra","Powerplay",10,6,0,2,10,0,0.0186915887850467,0.333333333333333,-0.0277
2021,"A Nortje","Death",78,69,4,26,6.78,0.166666666666667,0.242990654205607,0.18,0.1549
2021,"A Nortje","Middle",36,31,2,13,6.97,0.0833333333333333,0.121495327102804,0.189047619047619,0.0675
2021,"A Nortje","Powerplay",84,87,6,40,5.79,0.25,0.373831775700935,0.132857142857143,0.2489
2021,"AD Russell","Death",111,66,8,21,10.09,0.333333333333333,0.196261682242991,0.337619047619048,0.2251
2021,"AD Russell","Middle",78,56,3,17,8.36,0.125,0.158878504672897,0.255238095238095,0.0971
2021,"AF Milne","Death",34,18,1,4,11.33,0.0416666666666667,0.0373831775700935,0.396666666666667,-0.0035
2021,"AF Milne","Middle",30,25,0,8,7.2,0,0.0747663551401869,0.2,0.0024
2021,"AF Milne","Powerplay",71,44,3,16,9.68,0.125,0.149532710280374,0.318095238095238,0.0881
2021,"AK Markram","Middle",5,6,0,1,5,0,0.00934579439252336,0.0952380952380952,-0.0067
2021,"AK Markram","Powerplay",18,19,0,8,5.68,0,0.0747663551401869,0.127619047619048,0.0097
2021,"AR Patel","Death",38,30,4,10,7.6,0.166666666666667,0.0934579439252336,0.219047619047619,0.1061
2021,"AR Patel","Middle",204,195,10,62,6.28,0.416666666666667,0.579439252336449,0.156190476190476,0.4082
2021,"AR Patel","Powerplay",73,60,2,27,7.3,0.0833333333333333,0.252336448598131,0.204761904761905,0.1052
2021,"AU Rashid","Middle",35,18,0,6,11.67,0,0.0560747663551402,0.412857142857143,-0.0245
2021,"Abdul Samad","Middle",9,6,1,1,9,0.0416666666666667,0.00934579439252336,0.285714285714286,-8e-04
2021,"Abhishek Sharma","Middle",44,44,4,15,6,0.166666666666667,0.14018691588785,0.142857142857143,0.1278
2021,"Abhishek Sharma","Powerplay",22,19,0,8,6.95,0,0.0747663551401869,0.188095238095238,0.0036
2021,"Akash Singh","Death",17,6,0,0,17,0,0,0.666666666666667,-0.0667
2021,"Akash Singh","Middle",4,6,0,2,4,0,0.0186915887850467,0.0476190476190476,8e-04
2021,"Akash Singh","Powerplay",18,12,0,5,9,0,0.0467289719626168,0.285714285714286,-0.0146
2021,"Arshdeep Singh","Death",146,100,10,24,8.76,0.416666666666667,0.224299065420561,0.274285714285714,0.2899
2021,"Arshdeep Singh","Middle",61,44,2,15,8.32,0.0833333333333333,0.14018691588785,0.253333333333333,0.0667
2021,"Arshdeep Singh","Powerplay",141,119,8,43,7.11,0.333333333333333,0.401869158878505,0.195714285714286,0.301
2021,"Avesh Khan","Death",244,172,15,47,8.51,0.625,0.439252336448598,0.262380952380952,0.4805
2021,"Avesh Khan","Middle",78,73,6,32,6.41,0.25,0.299065420560748,0.162380952380952,0.2235
2021,"Avesh Khan","Powerplay",144,138,6,67,6.26,0.25,0.626168224299065,0.155238095238095,0.3223
2021,"B Kumar","Death",162,95,2,17,10.23,0.0833333333333333,0.158878504672897,0.344285714285714,0.0632
2021,"B Kumar","Middle",32,18,0,4,10.67,0,0.0373831775700935,0.365238095238095,-0.0253
2021,"B Kumar","Powerplay",143,146,4,80,5.88,0.166666666666667,0.747663551401869,0.137142857142857,0.3106
2021,"BA Stokes","Middle",12,6,0,2,12,0,0.0186915887850467,0.428571428571429,-0.0372
2021,"C Sakariya","Death",150,101,6,23,8.91,0.25,0.214953271028037,0.281428571428571,0.1863
2021,"C Sakariya","Middle",122,91,5,23,8.04,0.208333333333333,0.214953271028037,0.24,0.1655
2021,"C Sakariya","Powerplay",162,142,3,62,6.85,0.125,0.579439252336449,0.183333333333333,0.2305
2021,"CH Morris","Death",162,97,10,24,10.02,0.416666666666667,0.224299065420561,0.334285714285714,0.2839
2021,"CH Morris","Middle",112,77,5,26,8.73,0.208333333333333,0.242990654205607,0.272857142857143,0.1706
2021,"CH Morris","Powerplay",122,88,2,33,8.32,0.0833333333333333,0.308411214953271,0.253333333333333,0.1172
2021,"CJ Jordan","Death",38,24,1,5,9.5,0.0416666666666667,0.0467289719626168,0.30952380952381,0.0081
2021,"CJ Jordan","Middle",48,44,3,17,6.55,0.125,0.158878504672897,0.169047619047619,0.1058
2021,"CJ Jordan","Powerplay",17,6,0,1,17,0,0.00934579439252336,0.666666666666667,-0.0639
2021,"CR Woakes","Death",47,25,2,5,11.28,0.0833333333333333,0.0467289719626168,0.394285714285714,0.0246
2021,"CR Woakes","Powerplay",38,42,3,25,5.43,0.125,0.233644859813084,0.115714285714286,0.1335
2021,"CV Varun","Death",67,55,4,18,7.31,0.166666666666667,0.168224299065421,0.205238095238095,0.1299
2021,"CV Varun","Middle",276,248,11,77,6.68,0.458333333333333,0.719626168224299,0.175238095238095,0.4734
2021,"CV Varun","Powerplay",113,113,5,47,6,0.208333333333333,0.439252336448598,0.142857142857143,0.2425
2021,"DJ Bravo","Death",165,126,10,39,7.86,0.416666666666667,0.364485981308411,0.231428571428571,0.3362
2021,"DJ Bravo","Middle",99,95,5,33,6.25,0.208333333333333,0.308411214953271,0.154761904761905,0.202
2021,"DJ Hooda","Death",49,24,0,6,12.25,0,0.0560747663551402,0.44047619047619,-0.0272
2021,"DJ Hooda","Middle",69,54,1,16,7.67,0.0416666666666667,0.149532710280374,0.222380952380952,0.0476
2021,"DJ Hooda","Powerplay",18,18,1,9,6,0.0416666666666667,0.0841121495327103,0.142857142857143,0.0359
2021,"DL Chahar","Death",37,31,1,7,7.16,0.0416666666666667,0.0654205607476635,0.198095238095238,0.0248
2021,"DL Chahar","Middle",81,58,3,16,8.38,0.125,0.149532710280374,0.256190476190476,0.0942
2021,"DL Chahar","Powerplay",335,250,12,107,8.04,0.5,1,0.24,0.576
2021,"DR Sams","Death",6,6,0,1,6,0,0.00934579439252336,0.142857142857143,-0.0115
2021,"DR Sams","Middle",10,8,1,3,7.5,0.0416666666666667,0.0280373831775701,0.214285714285714,0.012
2021,"DR Sams","Powerplay",23,24,0,11,5.75,0,0.102803738317757,0.130952380952381,0.0177
2021,"DS Kulkarni","Death",31,14,0,1,13.29,0,0.00934579439252336,0.49,-0.0462
2021,"DS Kulkarni","Powerplay",17,12,0,6,8.5,0,0.0560747663551402,0.261904761904762,-0.0094
2021,"DT Christian","Death",20,16,0,3,7.5,0,0.0280373831775701,0.214285714285714,-0.013
2021,"DT Christian","Middle",121,82,4,24,8.85,0.166666666666667,0.224299065420561,0.278571428571429,0.1394
2021,"DT Christian","Powerplay",15,6,0,1,15,0,0.00934579439252336,0.571428571428571,-0.0543
2021,"FA Allen","Middle",69,54,1,14,7.67,0.0416666666666667,0.130841121495327,0.222380952380952,0.042
2021,"FA Allen","Powerplay",21,13,0,6,9.69,0,0.0560747663551402,0.318571428571429,-0.015
2021,"GD Phillips","Middle",20,13,1,4,9.23,0.0416666666666667,0.0373831775700935,0.296666666666667,0.0065
2021,"GHS Garton","Death",17,18,1,6,5.67,0.0416666666666667,0.0560747663551402,0.127142857142857,0.0291
2021,"GHS Garton","Middle",11,13,1,7,5.08,0.0416666666666667,0.0654205607476635,0.0990476190476191,0.0347
2021,"GHS Garton","Powerplay",108,66,1,18,9.82,0.0416666666666667,0.168224299065421,0.324761904761905,0.043
2021,"GJ Maxwell","Death",8,6,0,1,8,0,0.00934579439252336,0.238095238095238,-0.021
2021,"GJ Maxwell","Middle",85,67,3,20,7.61,0.125,0.186915887850467,0.21952380952381,0.1091
2021,"GJ Maxwell","Powerplay",42,26,0,4,9.69,0,0.0373831775700935,0.318571428571429,-0.0206
2021,"HV Patel","Death",243,169,24,54,8.63,1,0.504672897196262,0.268095238095238,0.7246
2021,"HV Patel","Middle",181,160,10,55,6.79,0.416666666666667,0.514018691588785,0.18047619047619,0.3862
2021,"HV Patel","Powerplay",37,32,1,11,6.94,0.0416666666666667,0.102803738317757,0.187619047619048,0.0371
2021,"Harbhajan Singh","Death",18,6,0,1,18,0,0.00934579439252336,0.714285714285714,-0.0686
2021,"Harbhajan Singh","Middle",11,6,0,1,11,0,0.00934579439252336,0.380952380952381,-0.0353
2021,"Harbhajan Singh","Powerplay",34,33,0,17,6.18,0,0.158878504672897,0.151428571428571,0.0325
2021,"Harpreet Brar","Middle",134,134,5,51,6,0.208333333333333,0.476635514018692,0.142857142857143,0.2537
2021,"Harpreet Brar","Powerplay",8,7,0,3,6.86,0,0.0280373831775701,0.183809523809524,-0.01
2021,"I Sharma","Death",25,12,0,2,12.5,0,0.0186915887850467,0.452380952380952,-0.0396
2021,"I Sharma","Middle",24,12,0,2,12,0,0.0186915887850467,0.428571428571429,-0.0372
2021,"I Sharma","Powerplay",49,48,1,21,6.12,0.0416666666666667,0.196261682242991,0.148571428571429,0.069
2021,"IC Porel","Middle",16,13,1,3,7.38,0.0416666666666667,0.0280373831775701,0.208571428571429,0.0126
2021,"IC Porel","Powerplay",26,13,0,4,12,0,0.0373831775700935,0.428571428571429,-0.0316
2021,"Imran Tahir","Middle",16,26,3,14,3.69,0.125,0.130841121495327,0.0328571428571429,0.111
2021,"J Suchith","Middle",63,36,1,8,10.5,0.0416666666666667,0.0747663551401869,0.357142857142857,0.0117
2021,"J Suchith","Powerplay",3,6,0,3,3,0,0.0280373831775701,0,0.0084
2021,"J Yadav","Middle",78,76,1,31,6.16,0.0416666666666667,0.289719626168224,0.15047619047619,0.0969
2021,"J Yadav","Powerplay",53,30,2,12,10.6,0.0833333333333333,0.11214953271028,0.361904761904762,0.0475
2021,"JA Richardson","Death",27,13,1,2,12.46,0.0416666666666667,0.0186915887850467,0.450476190476191,-0.0144
2021,"JA Richardson","Middle",54,31,2,8,10.45,0.0833333333333333,0.0747663551401869,0.354761904761905,0.037
2021,"JA Richardson","Powerplay",41,25,0,12,9.84,0,0.11214953271028,0.325714285714286,0.0011
2021,"JD Unadkat","Middle",72,48,1,12,9,0.0416666666666667,0.11214953271028,0.285714285714286,0.0301
2021,"JD Unadkat","Powerplay",96,86,3,40,6.7,0.125,0.373831775700935,0.176190476190476,0.1695
2021,"JDS Neesham","Middle",68,54,5,19,7.56,0.208333333333333,0.177570093457944,0.217142857142857,0.1566
2021,"JJ Bumrah","Death",184,157,13,50,7.03,0.541666666666667,0.467289719626168,0.191904761904762,0.446
2021,"JJ Bumrah","Middle",88,68,6,26,7.76,0.25,0.242990654205607,0.226666666666667,0.2002
2021,"JJ Bumrah","Powerplay",150,122,3,58,7.38,0.125,0.542056074766355,0.208571428571429,0.2168
2021,"JO Holder","Death",81,65,10,22,7.48,0.416666666666667,0.205607476635514,0.213333333333333,0.2903
2021,"JO Holder","Middle",81,69,3,22,7.04,0.125,0.205607476635514,0.192380952380952,0.1174
2021,"JO Holder","Powerplay",86,69,3,30,7.48,0.125,0.280373831775701,0.213333333333333,0.1378
2021,"JR Hazlewood","Death",63,43,4,12,8.79,0.166666666666667,0.11214953271028,0.275714285714286,0.1061
2021,"JR Hazlewood","Middle",55,44,3,13,7.5,0.125,0.121495327102804,0.214285714285714,0.09
2021,"JR Hazlewood","Powerplay",184,128,4,56,8.62,0.166666666666667,0.523364485981308,0.267619047619048,0.2302
2021,"Jalaj S Saxena","Middle",17,12,0,3,8.5,0,0.0280373831775701,0.261904761904762,-0.0178
2021,"Jalaj S Saxena","Powerplay",10,6,0,2,10,0,0.0186915887850467,0.333333333333333,-0.0277
2021,"K Rabada","Death",185,108,6,31,10.28,0.25,0.289719626168224,0.346666666666667,0.2022
2021,"K Rabada","Middle",152,134,6,53,6.81,0.25,0.495327102803738,0.181428571428571,0.2805
2021,"K Rabada","Powerplay",127,104,4,46,7.33,0.166666666666667,0.429906542056075,0.206190476190476,0.2084
2021,"K Yadav","Middle",4,6,0,2,4,0,0.0186915887850467,0.0476190476190476,8e-04
2021,"K Yadav","Powerplay",13,6,0,2,13,0,0.0186915887850467,0.476190476190476,-0.042
2021,"KA Jamieson","Death",82,40,2,8,12.3,0.0833333333333333,0.0747663551401869,0.442857142857143,0.0281
2021,"KA Jamieson","Middle",37,30,3,14,7.4,0.125,0.130841121495327,0.20952380952381,0.0933
2021,"KA Jamieson","Powerplay",152,109,4,47,8.37,0.166666666666667,0.439252336448598,0.255714285714286,0.2062
2021,"KA Pollard","Death",16,8,0,1,12,0,0.00934579439252336,0.428571428571429,-0.0401
2021,"KA Pollard","Middle",79,77,6,25,6.16,0.25,0.233644859813084,0.15047619047619,0.205
2021,"KH Pandya","Death",35,28,1,12,7.5,0.0416666666666667,0.11214953271028,0.214285714285714,0.0372
2021,"KH Pandya","Middle",159,114,1,28,8.37,0.0416666666666667,0.261682242990654,0.255714285714286,0.0779
2021,"KH Pandya","Powerplay",73,68,3,26,6.44,0.125,0.242990654205607,0.163809523809524,0.1315
2021,"KK Ahmed","Death",64,45,3,10,8.53,0.125,0.0934579439252336,0.263333333333333,0.0767
2021,"KK Ahmed","Middle",75,61,1,17,7.38,0.0416666666666667,0.158878504672897,0.208571428571429,0.0518
2021,"KK Ahmed","Powerplay",86,62,1,26,8.32,0.0416666666666667,0.242990654205607,0.253333333333333,0.0726
2021,"KL Nagarkoti","Middle",25,12,0,2,12.5,0,0.0186915887850467,0.452380952380952,-0.0396
2021,"KM Asif","Death",2,1,0,0,12,0,0,0.428571428571429,-0.0429
2021,"KM Asif","Middle",16,13,1,2,7.38,0.0416666666666667,0.0186915887850467,0.208571428571429,0.0098
2021,"KW Richardson","Death",8,6,1,1,8,0.0416666666666667,0.00934579439252336,0.238095238095238,0.004
2021,"KW Richardson","Middle",11,6,0,1,11,0,0.00934579439252336,0.380952380952381,-0.0353
2021,"KW Richardson","Powerplay",10,7,0,3,8.57,0,0.0280373831775701,0.265238095238095,-0.0181
2021,"Kartik Tyagi","Death",28,21,2,6,8,0.0833333333333333,0.0560747663551402,0.238095238095238,0.043
2021,"Kartik Tyagi","Middle",39,25,1,7,9.36,0.0416666666666667,0.0654205607476635,0.302857142857143,0.0143
2021,"Kartik Tyagi","Powerplay",58,47,1,23,7.4,0.0416666666666667,0.214953271028037,0.20952380952381,0.0685
2021,"L Ngidi","Death",48,25,3,9,11.52,0.125,0.0841121495327103,0.405714285714286,0.0597
2021,"L Ngidi","Middle",48,31,1,8,9.29,0.0416666666666667,0.0747663551401869,0.299523809523809,0.0175
2021,"L Ngidi","Powerplay",33,19,1,7,10.42,0.0416666666666667,0.0654205607476635,0.353333333333333,0.0093
2021,"LH Ferguson","Death",72,57,7,22,7.58,0.291666666666667,0.205607476635514,0.218095238095238,0.2149
2021,"LH Ferguson","Middle",70,51,2,19,8.24,0.0833333333333333,0.177570093457944,0.24952380952381,0.0783
2021,"LH Ferguson","Powerplay",84,78,5,33,6.46,0.208333333333333,0.308411214953271,0.164761904761905,0.201
2021,"LI Meriwala","Middle",4,6,1,2,4,0.0416666666666667,0.0186915887850467,0.0476190476190476,0.0258
2021,"LI Meriwala","Powerplay",28,13,0,4,12.92,0,0.0373831775700935,0.472380952380952,-0.036
2021,"Lalit Yadav","Middle",91,78,3,19,7,0.125,0.177570093457944,0.19047619047619,0.1092
2021,"Lalit Yadav","Powerplay",10,6,1,2,10,0.0416666666666667,0.0186915887850467,0.333333333333333,-0.0027
2021,"M Ashwin","Death",24,12,0,3,12,0,0.0280373831775701,0.428571428571429,-0.0344
2021,"M Ashwin","Middle",76,59,1,13,7.73,0.0416666666666667,0.121495327102804,0.225238095238095,0.0389
2021,"M Jansen","Death",7,6,1,0,7,0.0416666666666667,0,0.19047619047619,0.006
2021,"M Jansen","Middle",9,15,2,6,3.6,0.0833333333333333,0.0560747663551402,0.0285714285714286,0.064
2021,"M Jansen","Powerplay",31,19,0,6,9.79,0,0.0560747663551402,0.323333333333333,-0.0155
2021,"M Markande","Middle",26,18,0,4,8.67,0,0.0373831775700935,0.27,-0.0158
2021,"M Prasidh Krishna","Death",152,90,4,28,10.13,0.166666666666667,0.261682242990654,0.33952380952381,0.1446
2021,"M Prasidh Krishna","Middle",124,99,6,38,7.52,0.25,0.355140186915888,0.215238095238095,0.235
2021,"M Prasidh Krishna","Powerplay",81,64,2,33,7.59,0.0833333333333333,0.308411214953271,0.218571428571429,0.1207
2021,"MC Henriques","Death",6,6,0,1,6,0,0.00934579439252336,0.142857142857143,-0.0115
2021,"MC Henriques","Middle",17,25,3,11,4.08,0.125,0.102803738317757,0.0514285714285714,0.1007
2021,"MC Henriques","Powerplay",24,30,1,17,4.8,0.0416666666666667,0.158878504672897,0.0857142857142857,0.0641
2021,"MK Lomror","Middle",36,31,0,6,6.97,0,0.0560747663551402,0.189047619047619,-0.0021
2021,"MK Lomror","Powerplay",11,12,1,7,5.5,0.0416666666666667,0.0654205607476635,0.119047619047619,0.0327
2021,"MM Ali","Death",11,14,0,4,4.71,0,0.0373831775700935,0.0814285714285714,0.0031
2021,"MM Ali","Middle",152,140,7,44,6.51,0.291666666666667,0.411214953271028,0.167142857142857,0.2817
2021,"MP Stoinis","Death",23,7,0,1,19.71,0,0.00934579439252336,0.795714285714286,-0.0768
2021,"MP Stoinis","Middle",70,38,1,6,11.05,0.0416666666666667,0.0560747663551402,0.383333333333333,0.0035
2021,"MP Stoinis","Powerplay",31,24,1,6,7.75,0.0416666666666667,0.0560747663551402,0.226190476190476,0.0192
2021,"Mohammad Nabi","Death",3,6,2,3,3,0.0833333333333333,0.0280373831775701,0,0.0584
2021,"Mohammad Nabi","Middle",55,24,0,3,13.75,0,0.0280373831775701,0.511904761904762,-0.0428
2021,"Mohammad Nabi","Powerplay",28,18,0,7,9.33,0,0.0654205607476635,0.301428571428571,-0.0105
2021,"Mohammed Shami","Death",161,106,13,32,9.11,0.541666666666667,0.299065420560748,0.290952380952381,0.3856
2021,"Mohammed Shami","Middle",62,42,3,15,8.86,0.125,0.14018691588785,0.279047619047619,0.0892
2021,"Mohammed Shami","Powerplay",177,175,4,94,6.07,0.166666666666667,0.878504672897196,0.146190476190476,0.3489
2021,"Mohammed Siraj","Death",115,94,6,35,7.34,0.25,0.327102803738318,0.206666666666667,0.2275
2021,"Mohammed Siraj","Middle",35,30,1,9,7,0.0416666666666667,0.0841121495327103,0.19047619047619,0.0312
2021,"Mohammed Siraj","Powerplay",216,197,4,96,6.58,0.166666666666667,0.897196261682243,0.17047619047619,0.3521
2021,"Mujeeb Ur Rahman","Death",8,7,1,4,6.86,0.0416666666666667,0.0373831775700935,0.183809523809524,0.0178
2021,"Mujeeb Ur Rahman","Middle",9,13,1,4,4.15,0.0416666666666667,0.0373831775700935,0.0547619047619048,0.0307
2021,"Mujeeb Ur Rahman","Powerplay",13,6,0,1,13,0,0.00934579439252336,0.476190476190476,-0.0448
2021,"Mustafizur Rahman","Death",204,131,9,37,9.34,0.375,0.345794392523364,0.301904761904762,0.2985
2021,"Mustafizur Rahman","Middle",97,85,5,30,6.85,0.208333333333333,0.280373831775701,0.183333333333333,0.1908
2021,"Mustafizur Rahman","Powerplay",147,111,4,39,7.95,0.166666666666667,0.364485981308411,0.235714285714286,0.1858
2021,"N Rana","Middle",7,6,0,1,7,0,0.00934579439252336,0.19047619047619,-0.0162
2021,"N Rana","Powerplay",5,6,0,4,5,0,0.0373831775700935,0.0952380952380952,0.0017
2021,"NA Saini","Middle",13,6,0,1,13,0,0.00934579439252336,0.476190476190476,-0.0448
2021,"NA Saini","Powerplay",14,7,0,0,12,0,0,0.428571428571429,-0.0429
2021,"NM Coulter-Nile","Death",50,49,4,20,6.12,0.166666666666667,0.186915887850467,0.148571428571429,0.1412
2021,"NM Coulter-Nile","Middle",40,42,1,17,5.71,0.0416666666666667,0.158878504672897,0.129047619047619,0.0598
2021,"NM Coulter-Nile","Powerplay",41,30,2,12,8.2,0.0833333333333333,0.11214953271028,0.247619047619048,0.0589
2021,"NT Ellis","Death",43,25,1,6,10.32,0.0416666666666667,0.0560747663551402,0.348571428571429,0.007
2021,"NT Ellis","Middle",30,25,0,7,7.2,0,0.0654205607476635,0.2,-4e-04
2021,"NT Ellis","Powerplay",18,18,0,10,6,0,0.0934579439252336,0.142857142857143,0.0138
2021,"Navdeep Saini","Powerplay",26,12,0,3,13,0,0.0280373831775701,0.476190476190476,-0.0392
2021,"PJ Cummins","Death",71,47,5,20,9.06,0.208333333333333,0.186915887850467,0.288571428571429,0.1522
2021,"PJ Cummins","Middle",93,65,3,16,8.58,0.125,0.149532710280374,0.265714285714286,0.0933
2021,"PJ Cummins","Powerplay",73,56,1,24,7.82,0.0416666666666667,0.224299065420561,0.22952380952381,0.0693
2021,"PP Chawla","Middle",22,18,1,2,7.33,0.0416666666666667,0.0186915887850467,0.206190476190476,0.01
2021,"PP Chawla","Powerplay",16,6,0,1,16,0,0.00934579439252336,0.619047619047619,-0.0591
2021,"PWH de Silva","Death",11,6,0,3,11,0,0.0280373831775701,0.380952380952381,-0.0297
2021,"PWH de Silva","Middle",30,18,0,4,10,0,0.0373831775700935,0.333333333333333,-0.0221
2021,"PWH de Silva","Powerplay",19,12,0,4,9.5,0,0.0373831775700935,0.30952380952381,-0.0197
2021,"R Ashwin","Death",33,17,3,7,11.65,0.125,0.0654205607476635,0.411904761904762,0.0534
2021,"R Ashwin","Middle",223,199,3,60,6.72,0.125,0.560747663551402,0.177142857142857,0.2255
2021,"R Ashwin","Powerplay",78,62,2,25,7.55,0.0833333333333333,0.233644859813084,0.216666666666667,0.0984
